"CountryCode","SeriesCode","Year","DESCRIPTION",
"YEM","BX.KLT.DINV.CD.DT","YR1981","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1982","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1983","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1984","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1985","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1986","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1987","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1988","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"YEM","BX.KLT.DINV.CD.DT","YR1989","Data are for People's Democratic Republic of Yemen. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAF","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZAR","DT.DOD.PVLX.CD","YR2012","Data are from debt sustainability analyses for low-income countries. Present value estimates for these countries are for public and publicly guaranteed debt only.",
"ZAR","DT.DOD.DECT.CD","YR2010","Data include the effects of MDRI and HIPC debt relief. ",
"ZAR","DT.DFR.DPPG.CD","YR2007","Data include the effects of Enhanced HIPC Initiative.  ",
"ZAR","DT.DFR.DPPG.CD","YR2008","Data include the effects of Enhanced HIPC Initiative.  ",
"ZAR","DT.DFR.DPPG.CD","YR2009","Data include the effects of Enhanced HIPC Initiative.  ",
"ZAR","DT.DOD.DECT.CD","YR2007","Data include the effects of Enhanced HIPC Initiative.  ",
"ZAR","DT.DOD.DECT.CD","YR2008","Data include the effects of Enhanced HIPC Initiative.  ",
"ZAR","DT.DOD.DECT.CD","YR2009","Data include the effects of Enhanced HIPC Initiative.  ",
"ZMB","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"ZMB","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"ZMB","BX.KLT.DINV.CD.DT","YR2009","Country data.",
"ZMB","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZMB","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2005","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ZWE","BN.CAB.XOKA.CD","YR2005","Gap-filled with countries' balance of payments statistics.",
"ZWE","BN.CAB.XOKA.CD","YR2006","Gap-filled with countries' balance of payments statistics.",
"ZWE","BN.CAB.XOKA.CD","YR2008","Gap-filled with countries' balance of payments statistics.",
"ZWE","BN.CAB.XOKA.CD","YR2007","Gap-filled with countries' balance of payments statistics.",
